,regime,ratio,position
2016-04-15,BULL_QUIET,1.26,1.0
2016-04-18,BULL_QUIET,1.237,1.0
2016-04-19,BULL_QUIET,1.244,1.0
2016-04-20,BULL_QUIET,1.25,1.0
2016-04-21,BULL_QUIET,1.229,1.0
2016-04-22,BULL_QUIET,1.259,1.0
2016-04-25,BULL_QUIET,1.223,1.0
2016-04-26,BULL_QUIET,1.212,1.0
2016-04-27,BULL_QUIET,1.218,1.0
2016-04-28,BULL_QUIET,1.168,1.0
2016-04-29,BULL_QUIET,1.175,1.0
2016-05-02,BULL_QUIET,1.211,1.0
2016-05-03,BULL_QUIET,1.19,1.0
2016-05-04,BULL_QUIET,1.178,1.0
2016-05-05,BULL_QUIET,1.189,1.0
2016-05-06,BULL_QUIET,1.241,1.0
2016-05-09,BULL_QUIET,1.239,1.0
2016-05-10,BULL_QUIET,1.26,1.0
2016-05-11,BULL_QUIET,1.227,1.0
2016-05-12,BULL_QUIET,1.232,1.0
2016-05-13,BULL_QUIET,1.213,1.0
2016-05-16,BULL_QUIET,1.206,1.0
2016-05-17,BULL_QUIET,1.184,1.0
2016-05-18,BULL_QUIET,1.162,1.0
2016-05-19,BULL_QUIET,1.149,1.0
2016-05-20,BULL_QUIET,1.188,1.0
2016-05-23,BULL_QUIET,1.147,1.0
2016-05-24,BULL_QUIET,1.184,1.0
2016-05-25,BULL_QUIET,1.206,1.0
2016-05-26,BULL_QUIET,1.233,1.0
2016-05-27,BULL_QUIET,1.243,1.0
2016-05-31,BULL_QUIET,1.172,1.0
2016-06-01,BULL_QUIET,1.176,1.0
2016-06-02,BULL_QUIET,1.201,1.0
2016-06-03,BULL_QUIET,1.224,1.0
2016-06-06,BULL_QUIET,1.204,1.0
2016-06-07,BULL_QUIET,1.184,1.0
2016-06-08,BULL_QUIET,1.192,1.0
2016-06-09,BULL_QUIET,1.183,1.0
2016-06-10,BULL_QUIET,1.112,1.0
2016-06-13,POST_PANIC_REVERSION,1.043,1.0
2016-06-14,BULL_QUIET,1.07,1.0
2016-06-15,BULL_QUIET,1.083,1.0
2016-06-16,BULL_QUIET,1.092,1.0
2016-06-17,BULL_QUIET,1.098,1.0
2016-06-20,BULL_QUIET,1.078,1.0
2016-06-21,BULL_QUIET,1.065,1.0
2016-06-22,POST_PANIC_REVERSION,0.996,1.0
2016-06-23,BULL_QUIET,1.068,1.0
2016-06-24,STRESS_UNSTABLE,0.929,0.0
2016-06-27,POST_PANIC_REVERSION,0.993,1.0
2016-06-28,BULL_QUIET,1.081,1.0
2016-06-29,BULL_QUIET,1.126,1.0
2016-06-30,BULL_QUIET,1.157,1.0
2016-07-01,BULL_QUIET,1.195,1.0
2016-07-05,BULL_QUIET,1.171,1.0
2016-07-06,BULL_QUIET,1.186,1.0
2016-07-07,BULL_QUIET,1.203,1.0
2016-07-08,BULL_QUIET,1.249,1.0
2016-07-11,BULL_QUIET,1.218,1.0
2016-07-12,BULL_QUIET,1.193,1.0
2016-07-13,BULL_QUIET,1.225,1.0
2016-07-14,BULL_QUIET,1.237,1.0
2016-07-15,BULL_QUIET,1.262,1.0
2016-07-18,BULL_QUIET,1.268,1.0
2016-07-19,BULL_QUIET,1.315,1.0
2016-07-20,BULL_QUIET,1.312,1.0
2016-07-21,BULL_QUIET,1.264,1.0
2016-07-22,BULL_QUIET,1.314,1.0
2016-07-25,BULL_QUIET,1.264,1.0
2016-07-26,BULL_QUIET,1.251,1.0
2016-07-27,BULL_QUIET,1.255,1.0
2016-07-28,BULL_QUIET,1.258,1.0
2016-07-29,BULL_QUIET,1.299,1.0
2016-08-01,BULL_QUIET,1.262,1.0
2016-08-02,BULL_QUIET,1.226,1.0
2016-08-03,BULL_QUIET,1.25,1.0
2016-08-04,BULL_QUIET,1.265,1.0
2016-08-05,BULL_QUIET,1.329,1.0
2016-08-08,BULL_QUIET,1.318,1.0
2016-08-09,BULL_QUIET,1.296,1.0
2016-08-10,BULL_QUIET,1.279,1.0
2016-08-11,BULL_QUIET,1.31,1.0
2016-08-12,BULL_QUIET,1.321,1.0
2016-08-15,BULL_QUIET,1.302,1.0
2016-08-16,BULL_QUIET,1.267,1.0
2016-08-17,BULL_QUIET,1.273,1.0
2016-08-18,BULL_QUIET,1.326,1.0
2016-08-19,BULL_QUIET,1.334,1.0
2016-08-22,BULL_QUIET,1.263,1.0
2016-08-23,BULL_QUIET,1.246,1.0
2016-08-24,BULL_QUIET,1.19,1.0
2016-08-25,BULL_QUIET,1.183,1.0
2016-08-26,BULL_QUIET,1.19,1.0
2016-08-29,BULL_QUIET,1.231,1.0
2016-08-30,BULL_QUIET,1.222,1.0
2016-08-31,BULL_QUIET,1.203,1.0
2016-09-01,BULL_QUIET,1.21,1.0
2016-09-02,BULL_QUIET,1.306,1.0
2016-09-06,BULL_QUIET,1.295,1.0
2016-09-07,BULL_QUIET,1.297,1.0
2016-09-08,BULL_QUIET,1.264,1.0
2016-09-09,BULL_QUIET,1.076,1.0
2016-09-12,BULL_QUIET,1.139,1.0
2016-09-13,BULL_QUIET,1.067,1.0
2016-09-14,BULL_QUIET,1.067,1.0
2016-09-15,BULL_QUIET,1.116,1.0
2016-09-16,BULL_QUIET,1.163,1.0
2016-09-19,BULL_QUIET,1.145,1.0
2016-09-20,BULL_QUIET,1.13,1.0
2016-09-21,BULL_QUIET,1.253,1.0
2016-09-22,BULL_QUIET,1.326,1.0
2016-09-23,BULL_QUIET,1.306,1.0
2016-09-26,BULL_QUIET,1.192,1.0
2016-09-27,BULL_QUIET,1.256,1.0
2016-09-28,BULL_QUIET,1.292,1.0
2016-09-29,BULL_QUIET,1.203,1.0
2016-09-30,BULL_QUIET,1.232,1.0
2016-10-03,BULL_QUIET,1.209,1.0
2016-10-04,BULL_QUIET,1.208,1.0
2016-10-05,BULL_QUIET,1.249,1.0
2016-10-06,BULL_QUIET,1.252,1.0
2016-10-07,BULL_QUIET,1.22,1.0
2016-10-10,BULL_QUIET,1.192,1.0
2016-10-11,BULL_QUIET,1.103,1.0
2016-10-12,BULL_QUIET,1.07,1.0
2016-10-13,BULL_QUIET,1.054,1.0
2016-10-14,BULL_QUIET,1.081,1.0
2016-10-17,BULL_QUIET,1.078,1.0
2016-10-18,BULL_QUIET,1.107,1.0
2016-10-19,BULL_QUIET,1.142,1.0
2016-10-20,BULL_QUIET,1.18,1.0
2016-10-21,BULL_QUIET,1.202,1.0
2016-10-24,BULL_QUIET,1.199,1.0
2016-10-25,BULL_QUIET,1.175,1.0
2016-10-26,BULL_QUIET,1.141,1.0
2016-10-27,BULL_QUIET,1.102,1.0
2016-10-28,BULL_QUIET,1.073,1.0
2016-10-31,POST_PANIC_REVERSION,1.046,1.0
2016-11-01,POST_PANIC_REVERSION,1.01,1.0
2016-11-02,POST_PANIC_REVERSION,0.993,1.0
2016-11-03,STRESS_UNSTABLE,0.938,0.0
2016-11-04,STRESS_UNSTABLE,0.939,0.0
2016-11-07,STRESS_UNSTABLE,0.97,0.0
2016-11-08,STRESS_UNSTABLE,0.966,0.0
2016-11-09,BULL_QUIET,1.132,1.0
2016-11-10,BULL_QUIET,1.136,1.0
2016-11-11,BULL_QUIET,1.164,1.0
2016-11-14,BULL_QUIET,1.153,1.0
2016-11-15,BULL_QUIET,1.178,1.0
2016-11-16,BULL_QUIET,1.171,1.0
2016-11-17,BULL_QUIET,1.172,1.0
2016-11-18,BULL_QUIET,1.208,1.0
2016-11-21,BULL_QUIET,1.233,1.0
2016-11-22,BULL_QUIET,1.237,1.0
2016-11-23,BULL_QUIET,1.241,1.0
2016-11-25,BULL_QUIET,1.257,1.0
2016-11-28,BULL_QUIET,1.218,1.0
2016-11-29,BULL_QUIET,1.233,1.0
2016-11-30,BULL_QUIET,1.208,1.0
2016-12-01,BULL_QUIET,1.185,1.0
2016-12-02,BULL_QUIET,1.188,1.0
2016-12-05,BULL_QUIET,1.299,1.0
2016-12-06,BULL_QUIET,1.313,1.0
2016-12-07,BULL_QUIET,1.267,1.0
2016-12-08,BULL_QUIET,1.244,1.0
2016-12-09,BULL_QUIET,1.295,1.0
2016-12-12,BULL_QUIET,1.244,1.0
2016-12-13,BULL_QUIET,1.234,1.0
2016-12-14,BULL_QUIET,1.203,1.0
2016-12-15,BULL_QUIET,1.231,1.0
2016-12-16,BULL_QUIET,1.276,1.0
2016-12-19,BULL_QUIET,1.307,1.0
2016-12-20,BULL_QUIET,1.322,1.0
2016-12-21,BULL_QUIET,1.339,1.0
2016-12-22,BULL_QUIET,1.338,1.0
2016-12-23,BULL_QUIET,1.333,1.0
2016-12-27,BULL_QUIET,1.281,1.0
2016-12-28,BULL_QUIET,1.23,1.0
2016-12-29,BULL_QUIET,1.209,1.0
2016-12-30,BULL_QUIET,1.178,1.0
2017-01-03,BULL_QUIET,1.211,1.0
2017-01-04,BULL_QUIET,1.252,1.0
2017-01-05,BULL_QUIET,1.26,1.0
2017-01-06,BULL_QUIET,1.286,1.0
2017-01-09,BULL_QUIET,1.266,1.0
2017-01-10,BULL_QUIET,1.276,1.0
2017-01-11,BULL_QUIET,1.285,1.0
2017-01-12,BULL_QUIET,1.263,1.0
2017-01-13,BULL_QUIET,1.295,1.0
2017-01-17,BULL_QUIET,1.254,1.0
2017-01-18,BULL_QUIET,1.197,1.0
2017-01-19,BULL_QUIET,1.175,1.0
2017-01-20,BULL_QUIET,1.256,1.0
2017-01-23,BULL_QUIET,1.235,1.0
2017-01-24,BULL_QUIET,1.253,1.0
2017-01-25,BULL_QUIET,1.259,1.0
2017-01-26,BULL_QUIET,1.282,1.0
2017-01-27,BULL_QUIET,1.293,1.0
2017-01-30,BULL_QUIET,1.213,1.0
2017-01-31,BULL_QUIET,1.208,1.0
2017-02-01,BULL_QUIET,1.21,1.0
2017-02-02,BULL_QUIET,1.223,1.0
2017-02-03,BULL_QUIET,1.281,1.0
2017-02-06,BULL_QUIET,1.252,1.0
2017-02-07,BULL_QUIET,1.271,1.0
2017-02-08,BULL_QUIET,1.272,1.0
2017-02-09,BULL_QUIET,1.302,1.0
2017-02-10,BULL_QUIET,1.282,1.0
2017-02-13,BULL_QUIET,1.236,1.0
2017-02-14,BULL_QUIET,1.228,1.0
2017-02-15,BULL_QUIET,1.12,1.0
2017-02-16,BULL_QUIET,1.159,1.0
2017-02-17,BULL_QUIET,1.194,1.0
2017-02-21,BULL_QUIET,1.213,1.0
2017-02-22,BULL_QUIET,1.226,1.0
2017-02-23,BULL_QUIET,1.259,1.0
2017-02-24,BULL_QUIET,1.287,1.0
2017-02-27,BULL_QUIET,1.233,1.0
2017-02-28,BULL_QUIET,1.183,1.0
2017-03-01,BULL_QUIET,1.185,1.0
2017-03-02,BULL_QUIET,1.251,1.0
2017-03-03,BULL_QUIET,1.301,1.0
2017-03-06,BULL_QUIET,1.276,1.0
2017-03-07,BULL_QUIET,1.259,1.0
2017-03-08,BULL_QUIET,1.226,1.0
2017-03-09,BULL_QUIET,1.202,1.0
2017-03-10,BULL_QUIET,1.233,1.0
2017-03-13,BULL_QUIET,1.265,1.0
2017-03-14,BULL_QUIET,1.189,1.0
2017-03-15,BULL_QUIET,1.221,1.0
2017-03-16,BULL_QUIET,1.229,1.0
2017-03-17,BULL_QUIET,1.234,1.0
2017-03-20,BULL_QUIET,1.226,1.0
2017-03-21,BULL_QUIET,1.172,1.0
2017-03-22,BULL_QUIET,1.146,1.0
2017-03-23,BULL_QUIET,1.136,1.0
2017-03-24,BULL_QUIET,1.123,1.0
2017-03-27,BULL_QUIET,1.138,1.0
2017-03-28,BULL_QUIET,1.186,1.0
2017-03-29,BULL_QUIET,1.176,1.0
2017-03-30,BULL_QUIET,1.159,1.0
2017-03-31,BULL_QUIET,1.099,1.0
2017-04-03,BULL_QUIET,1.104,1.0
2017-04-04,BULL_QUIET,1.134,1.0
2017-04-05,BULL_QUIET,1.095,1.0
2017-04-06,BULL_QUIET,1.103,1.0
2017-04-07,BULL_QUIET,1.092,1.0
2017-04-10,POST_PANIC_REVERSION,1.038,1.0
2017-04-11,POST_PANIC_REVERSION,1.006,1.0
2017-04-12,STRESS_UNSTABLE,0.969,0.0
2017-04-13,POST_PANIC_REVERSION,0.987,1.0
2017-04-17,POST_PANIC_REVERSION,1.014,1.0
2017-04-18,POST_PANIC_REVERSION,1.024,1.0
2017-04-19,POST_PANIC_REVERSION,1.01,1.0
2017-04-20,POST_PANIC_REVERSION,1.027,1.0
2017-04-21,POST_PANIC_REVERSION,1.008,1.0
2017-04-24,BULL_QUIET,1.19,1.0
2017-04-25,BULL_QUIET,1.194,1.0
2017-04-26,BULL_QUIET,1.196,1.0
2017-04-27,BULL_QUIET,1.236,1.0
2017-04-28,BULL_QUIET,1.195,1.0
2017-05-01,BULL_QUIET,1.249,1.0
2017-05-02,BULL_QUIET,1.212,1.0
2017-05-03,BULL_QUIET,1.226,1.0
2017-05-04,BULL_QUIET,1.227,1.0
2017-05-05,BULL_QUIET,1.216,1.0
2017-05-08,BULL_QUIET,1.289,1.0
2017-05-09,BULL_QUIET,1.276,1.0
2017-05-10,BULL_QUIET,1.264,1.0
2017-05-11,BULL_QUIET,1.227,1.0
2017-05-12,BULL_QUIET,1.247,1.0
2017-05-15,BULL_QUIET,1.226,1.0
2017-05-16,BULL_QUIET,1.188,1.0
2017-05-17,POST_PANIC_REVERSION,1.001,1.0
2017-05-18,POST_PANIC_REVERSION,1.021,1.0
2017-05-19,BULL_QUIET,1.12,1.0
2017-05-22,BULL_QUIET,1.186,1.0
2017-05-23,BULL_QUIET,1.203,1.0
2017-05-24,BULL_QUIET,1.256,1.0
2017-05-25,BULL_QUIET,1.252,1.0
2017-05-26,BULL_QUIET,1.268,1.0
2017-05-30,BULL_QUIET,1.227,1.0
2017-05-31,BULL_QUIET,1.213,1.0
2017-06-01,BULL_QUIET,1.256,1.0
2017-06-02,BULL_QUIET,1.278,1.0
2017-06-05,BULL_QUIET,1.276,1.0
2017-06-06,BULL_QUIET,1.252,1.0
2017-06-07,BULL_QUIET,1.26,1.0
2017-06-08,BULL_QUIET,1.256,1.0
2017-06-09,BULL_QUIET,1.211,1.0
2017-06-12,BULL_QUIET,1.161,1.0
2017-06-13,BULL_QUIET,1.222,1.0
2017-06-14,BULL_QUIET,1.2,1.0
2017-06-15,BULL_QUIET,1.184,1.0
2017-06-16,BULL_QUIET,1.224,1.0
2017-06-19,BULL_QUIET,1.196,1.0
2017-06-20,BULL_QUIET,1.169,1.0
2017-06-21,BULL_QUIET,1.187,1.0
2017-06-22,BULL_QUIET,1.204,1.0
2017-06-23,BULL_QUIET,1.234,1.0
2017-06-26,BULL_QUIET,1.239,1.0
2017-06-27,BULL_QUIET,1.172,1.0
2017-06-28,BULL_QUIET,1.236,1.0
2017-06-29,BULL_QUIET,1.149,1.0
2017-06-30,BULL_QUIET,1.175,1.0
2017-07-03,BULL_QUIET,1.186,1.0
2017-07-05,BULL_QUIET,1.202,1.0
2017-07-06,BULL_QUIET,1.125,1.0
2017-07-07,BULL_QUIET,1.208,1.0
2017-07-10,BULL_QUIET,1.202,1.0
2017-07-11,BULL_QUIET,1.208,1.0
2017-07-12,BULL_QUIET,1.241,1.0
2017-07-13,BULL_QUIET,1.268,1.0
2017-07-14,BULL_QUIET,1.286,1.0
2017-07-17,BULL_QUIET,1.251,1.0
2017-07-18,BULL_QUIET,1.239,1.0
2017-07-19,BULL_QUIET,1.226,1.0
2017-07-20,BULL_QUIET,1.257,1.0
2017-07-21,BULL_QUIET,1.288,1.0
2017-07-24,BULL_QUIET,1.277,1.0
2017-07-25,BULL_QUIET,1.278,1.0
2017-07-26,BULL_QUIET,1.261,1.0
2017-07-27,BULL_QUIET,1.228,1.0
2017-07-28,BULL_QUIET,1.223,1.0
2017-07-31,BULL_QUIET,1.215,1.0
2017-08-01,BULL_QUIET,1.229,1.0
2017-08-02,BULL_QUIET,1.222,1.0
2017-08-03,BULL_QUIET,1.22,1.0
2017-08-04,BULL_QUIET,1.271,1.0
2017-08-07,BULL_QUIET,1.275,1.0
2017-08-08,BULL_QUIET,1.204,1.0
2017-08-09,BULL_QUIET,1.214,1.0
2017-08-10,POST_PANIC_REVERSION,1.011,1.0
2017-08-11,BULL_QUIET,1.057,1.0
2017-08-14,BULL_QUIET,1.129,1.0
2017-08-15,BULL_QUIET,1.154,1.0
2017-08-16,BULL_QUIET,1.157,1.0
2017-08-17,POST_PANIC_REVERSION,1.038,1.0
2017-08-18,BULL_QUIET,1.097,1.0
2017-08-21,BULL_QUIET,1.136,1.0
2017-08-22,BULL_QUIET,1.201,1.0
2017-08-23,BULL_QUIET,1.17,1.0
2017-08-24,BULL_QUIET,1.177,1.0
2017-08-25,BULL_QUIET,1.24,1.0
2017-08-28,BULL_QUIET,1.236,1.0
2017-08-29,BULL_QUIET,1.207,1.0
2017-08-30,BULL_QUIET,1.26,1.0
2017-08-31,BULL_QUIET,1.303,1.0
2017-09-01,BULL_QUIET,1.342,1.0
2017-09-05,BULL_QUIET,1.192,1.0
2017-09-06,BULL_QUIET,1.238,1.0
2017-09-07,BULL_QUIET,1.24,1.0
2017-09-08,BULL_QUIET,1.212,1.0
2017-09-11,BULL_QUIET,1.292,1.0
2017-09-12,BULL_QUIET,1.282,1.0
2017-09-13,BULL_QUIET,1.26,1.0
2017-09-14,BULL_QUIET,1.261,1.0
2017-09-15,BULL_QUIET,1.274,1.0
2017-09-18,BULL_QUIET,1.25,1.0
2017-09-19,BULL_QUIET,1.25,1.0
2017-09-20,BULL_QUIET,1.294,1.0
2017-09-21,BULL_QUIET,1.309,1.0
2017-09-22,BULL_QUIET,1.34,1.0
2017-09-25,BULL_QUIET,1.279,1.0
2017-09-26,BULL_QUIET,1.28,1.0
2017-09-27,BULL_QUIET,1.308,1.0
2017-09-28,BULL_QUIET,1.336,1.0
2017-09-29,BULL_QUIET,1.313,1.0
2017-10-02,BULL_QUIET,1.308,1.0
2017-10-03,BULL_QUIET,1.294,1.0
2017-10-04,BULL_QUIET,1.286,1.0
2017-10-05,BULL_QUIET,1.325,1.0
2017-10-06,BULL_QUIET,1.289,1.0
2017-10-09,BULL_QUIET,1.232,1.0
2017-10-10,BULL_QUIET,1.237,1.0
2017-10-11,BULL_QUIET,1.243,1.0
2017-10-12,BULL_QUIET,1.237,1.0
2017-10-13,BULL_QUIET,1.247,1.0
2017-10-16,BULL_QUIET,1.205,1.0
2017-10-17,BULL_QUIET,1.169,1.0
2017-10-18,BULL_QUIET,1.184,1.0
2017-10-19,BULL_QUIET,1.19,1.0
2017-10-20,BULL_QUIET,1.189,1.0
2017-10-23,BULL_QUIET,1.134,1.0
2017-10-24,BULL_QUIET,1.135,1.0
2017-10-25,BULL_QUIET,1.153,1.0
2017-10-26,BULL_QUIET,1.144,1.0
2017-10-27,BULL_QUIET,1.248,1.0
2017-10-30,BULL_QUIET,1.197,1.0
2017-10-31,BULL_QUIET,1.216,1.0
2017-11-01,BULL_QUIET,1.232,1.0
2017-11-02,BULL_QUIET,1.277,1.0
2017-11-03,BULL_QUIET,1.359,1.0
2017-11-06,BULL_QUIET,1.337,1.0
2017-11-07,BULL_QUIET,1.29,1.0
2017-11-08,BULL_QUIET,1.317,1.0
2017-11-09,BULL_QUIET,1.251,1.0
2017-11-10,BULL_QUIET,1.205,1.0
2017-11-13,BULL_QUIET,1.196,1.0
2017-11-14,BULL_QUIET,1.202,1.0
2017-11-15,BULL_QUIET,1.117,1.0
2017-11-16,BULL_QUIET,1.187,1.0
2017-11-17,BULL_QUIET,1.207,1.0
2017-11-20,BULL_QUIET,1.247,1.0
2017-11-21,BULL_QUIET,1.29,1.0
2017-11-22,BULL_QUIET,1.259,1.0
2017-11-24,BULL_QUIET,1.284,1.0
2017-11-27,BULL_QUIET,1.274,1.0
2017-11-28,BULL_QUIET,1.223,1.0
2017-11-29,BULL_QUIET,1.198,1.0
2017-11-30,BULL_QUIET,1.156,1.0
2017-12-01,BULL_QUIET,1.162,1.0
2017-12-04,BULL_QUIET,1.16,1.0
2017-12-05,BULL_QUIET,1.195,1.0
2017-12-06,BULL_QUIET,1.221,1.0
2017-12-07,BULL_QUIET,1.273,1.0
2017-12-08,BULL_QUIET,1.301,1.0
2017-12-11,BULL_QUIET,1.315,1.0
2017-12-12,BULL_QUIET,1.258,1.0
2017-12-13,BULL_QUIET,1.228,1.0
2017-12-14,BULL_QUIET,1.22,1.0
2017-12-15,BULL_QUIET,1.282,1.0
2017-12-18,BULL_QUIET,1.267,1.0
2017-12-19,BULL_QUIET,1.247,1.0
2017-12-20,BULL_QUIET,1.273,1.0
2017-12-21,BULL_QUIET,1.284,1.0
2017-12-22,BULL_QUIET,1.262,1.0
2017-12-26,BULL_QUIET,1.231,1.0
2017-12-27,BULL_QUIET,1.208,1.0
2017-12-28,BULL_QUIET,1.253,1.0
2017-12-29,BULL_QUIET,1.186,1.0
2018-01-02,BULL_QUIET,1.291,1.0
2018-01-03,BULL_QUIET,1.346,1.0
2018-01-04,BULL_QUIET,1.328,1.0
2018-01-05,BULL_QUIET,1.308,1.0
2018-01-08,BULL_QUIET,1.276,1.0
2018-01-09,BULL_QUIET,1.231,1.0
2018-01-10,BULL_QUIET,1.259,1.0
2018-01-11,BULL_QUIET,1.231,1.0
2018-01-12,BULL_QUIET,1.201,1.0
2018-01-16,BULL_QUIET,1.135,1.0
2018-01-17,BULL_QUIET,1.113,1.0
2018-01-18,BULL_QUIET,1.111,1.0
2018-01-19,BULL_QUIET,1.157,1.0
2018-01-22,BULL_QUIET,1.178,1.0
2018-01-23,BULL_QUIET,1.191,1.0
2018-01-24,BULL_QUIET,1.18,1.0
2018-01-25,BULL_QUIET,1.181,1.0
2018-01-26,BULL_QUIET,1.215,1.0
2018-01-29,BULL_QUIET,1.083,1.0
2018-01-30,BULL_QUIET,1.07,1.0
2018-01-31,BULL_QUIET,1.1,1.0
2018-02-01,BULL_QUIET,1.093,1.0
2018-02-02,POST_PANIC_REVERSION,0.984,1.0
2018-02-05,STRESS_UNSTABLE,0.754,0.0
2018-02-06,STRESS_UNSTABLE,0.792,0.0
2018-02-07,STRESS_UNSTABLE,0.831,0.0
2018-02-08,STRESS_UNSTABLE,0.817,0.0
2018-02-09,STRESS_UNSTABLE,0.858,0.0
2018-02-12,STRESS_UNSTABLE,0.893,0.0
2018-02-13,STRESS_UNSTABLE,0.907,0.0
2018-02-14,POST_PANIC_REVERSION,1.004,1.0
2018-02-15,POST_PANIC_REVERSION,0.997,1.0
2018-02-16,POST_PANIC_REVERSION,0.985,1.0
2018-02-20,STRESS_UNSTABLE,0.971,0.0
2018-02-21,POST_PANIC_REVERSION,1.0,1.0
2018-02-22,POST_PANIC_REVERSION,1.018,1.0
2018-02-23,BULL_QUIET,1.061,1.0
2018-02-26,BULL_QUIET,1.071,1.0
2018-02-27,POST_PANIC_REVERSION,1.023,1.0
2018-02-28,POST_PANIC_REVERSION,1.002,1.0
2018-03-01,STRESS_UNSTABLE,0.953,0.0
2018-03-02,POST_PANIC_REVERSION,1.014,1.0
2018-03-05,POST_PANIC_REVERSION,1.026,1.0
2018-03-06,POST_PANIC_REVERSION,1.048,1.0
2018-03-07,BULL_QUIET,1.061,1.0
2018-03-08,BULL_QUIET,1.099,1.0
2018-03-09,BULL_QUIET,1.162,1.0
2018-03-12,BULL_QUIET,1.128,1.0
2018-03-13,BULL_QUIET,1.104,1.0
2018-03-14,BULL_QUIET,1.09,1.0
2018-03-15,BULL_QUIET,1.098,1.0
2018-03-16,BULL_QUIET,1.123,1.0
2018-03-19,POST_PANIC_REVERSION,1.019,1.0
2018-03-20,POST_PANIC_REVERSION,1.037,1.0
2018-03-21,POST_PANIC_REVERSION,1.048,1.0
2018-03-22,STRESS_UNSTABLE,0.928,0.0
2018-03-23,STRESS_UNSTABLE,0.916,0.0
2018-03-26,POST_PANIC_REVERSION,0.984,1.0
2018-03-27,STRESS_UNSTABLE,0.975,0.0
2018-03-28,STRESS_UNSTABLE,0.976,0.0
2018-03-29,POST_PANIC_REVERSION,1.029,1.0
2018-04-02,STRESS_UNSTABLE,0.956,0.0
2018-04-03,POST_PANIC_REVERSION,0.996,1.0
2018-04-04,POST_PANIC_REVERSION,1.018,1.0
2018-04-05,POST_PANIC_REVERSION,1.035,1.0
2018-04-06,POST_PANIC_REVERSION,0.987,1.0
2018-04-09,STRESS_UNSTABLE,0.975,0.0
2018-04-10,POST_PANIC_REVERSION,0.997,1.0
2018-04-11,POST_PANIC_REVERSION,1.006,1.0
2018-04-12,POST_PANIC_REVERSION,1.043,1.0
2018-04-13,BULL_QUIET,1.065,1.0
2018-04-16,BULL_QUIET,1.076,1.0
2018-04-17,BULL_QUIET,1.102,1.0
2018-04-18,BULL_QUIET,1.077,1.0
2018-04-19,BULL_QUIET,1.073,1.0
2018-04-20,BULL_QUIET,1.05,1.0
2018-04-23,BULL_QUIET,1.062,1.0
2018-04-24,POST_PANIC_REVERSION,1.012,1.0
2018-04-25,POST_PANIC_REVERSION,1.022,1.0
2018-04-26,BULL_QUIET,1.065,1.0
2018-04-27,BULL_QUIET,1.108,1.0
2018-04-30,BULL_QUIET,1.089,1.0
2018-05-01,BULL_QUIET,1.092,1.0
2018-05-02,BULL_QUIET,1.081,1.0
2018-05-03,BULL_QUIET,1.071,1.0
2018-05-04,BULL_QUIET,1.127,1.0
2018-05-07,BULL_QUIET,1.129,1.0
2018-05-08,BULL_QUIET,1.12,1.0
2018-05-09,BULL_QUIET,1.176,1.0
2018-05-10,BULL_QUIET,1.152,1.0
2018-05-11,BULL_QUIET,1.172,1.0
2018-05-14,BULL_QUIET,1.124,1.0
2018-05-15,BULL_QUIET,1.079,1.0
2018-05-16,BULL_QUIET,1.128,1.0
2018-05-17,BULL_QUIET,1.118,1.0
2018-05-18,BULL_QUIET,1.132,1.0
2018-05-21,BULL_QUIET,1.123,1.0
2018-05-22,BULL_QUIET,1.126,1.0
2018-05-23,BULL_QUIET,1.151,1.0
2018-05-24,BULL_QUIET,1.152,1.0
2018-05-25,BULL_QUIET,1.122,1.0
2018-05-29,POST_PANIC_REVERSION,1.006,1.0
2018-05-30,BULL_QUIET,1.071,1.0
2018-05-31,BULL_QUIET,1.058,1.0
2018-06-01,BULL_QUIET,1.134,1.0
2018-06-04,BULL_QUIET,1.17,1.0
2018-06-05,BULL_QUIET,1.187,1.0
2018-06-06,BULL_QUIET,1.219,1.0
2018-06-07,BULL_QUIET,1.19,1.0
2018-06-08,BULL_QUIET,1.199,1.0
2018-06-11,BULL_QUIET,1.178,1.0
2018-06-12,BULL_QUIET,1.182,1.0
2018-06-13,BULL_QUIET,1.153,1.0
2018-06-14,BULL_QUIET,1.188,1.0
2018-06-15,BULL_QUIET,1.204,1.0
2018-06-18,BULL_QUIET,1.176,1.0
2018-06-19,BULL_QUIET,1.136,1.0
2018-06-20,BULL_QUIET,1.156,1.0
2018-06-21,BULL_QUIET,1.084,1.0
2018-06-22,BULL_QUIET,1.126,1.0
2018-06-25,POST_PANIC_REVERSION,1.011,1.0
2018-06-26,BULL_QUIET,1.06,1.0
2018-06-27,POST_PANIC_REVERSION,1.008,1.0
2018-06-28,POST_PANIC_REVERSION,1.04,1.0
2018-06-29,BULL_QUIET,1.065,1.0
2018-07-02,BULL_QUIET,1.087,1.0
2018-07-03,BULL_QUIET,1.075,1.0
2018-07-05,BULL_QUIET,1.104,1.0
2018-07-06,BULL_QUIET,1.175,1.0
2018-07-09,BULL_QUIET,1.172,1.0
2018-07-10,BULL_QUIET,1.164,1.0
2018-07-11,BULL_QUIET,1.128,1.0
2018-07-12,BULL_QUIET,1.173,1.0
2018-07-13,BULL_QUIET,1.194,1.0
2018-07-16,BULL_QUIET,1.157,1.0
2018-07-17,BULL_QUIET,1.194,1.0
2018-07-18,BULL_QUIET,1.189,1.0
